step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
149,'C91915601','5','F',30551,'M1823072687','28007','es_transportation',28.34,0
143,'C2044183803','3','F',61566,'M1823072687','28007','es_transportation',4.4,0
75,'C236999052','3','U',51874,'M1823072687','28007','es_transportation',33.32,0
173,'C1807259356','2','F',75434,'M85975013','28007','es_leisure',36.94,0
72,'C1484585237','1','U',49290,'M1823072687','28007','es_transportation',52.55,0
77,'C1901064095','2','F',33606,'M1823072687','28007','es_transportation',5.11,0
168,'C1195893546','2','F',72731,'M1823072687','28007','es_fashion',27.69,0
19,'C2015203999','2','F',31857,'M1823072687','28007','es_transportation',23.6,0
86,'C682298914','1','F',43155,'M1823072687','28007','es_transportation',13.67,0
167,'C76052944','6','F',03301,'M1823072687','28007','es_transportation',43.94,0
0,'C309334921','2','F',86626,'M1823072687','28007','es_transportation',89.62,0
142,'C475928775','4','U',89011,'M1823072687','28007','es_transportation',11.37,0
116,'C1353625448','3','F',60944,'M1823072687','28007','es_leisure',39.54,0
2,'C1837295173','6','U',77641,'M1823072687','28007','es_transportation',54.25,0
109,'C417650106','5','F',41596,'M1823072687','28007','es_transportation',5.53,0
163,'C1209743372','4','F',60605,'M1823072687','28007','es_transportation',63.04,0
48,'C1045214627','2','F',66317,'M1823072687','28007','es_transportation',20.61,0
113,'C386205251','3','F',99878,'M1823072687','28007','es_leisure',86.07,0
51,'C2112631749','3','F',66588,'M1823072687','28007','es_leisure',40.91,0
136,'C461219673','3','U',25090,'M1823072687','28007','es_leisure',80.12,0
85,'C757950779','3','F',66693,'M1823072687','28007','es_transportation',19.31,0
136,'C1978250683','3','F',66927,'M1823072687','28007','es_transportation',66.73,0
60,'C1459810780','4','F',21267,'M1823072687','28007','es_transportation',32.74,0
20,'C1546820736','4','F',75204,'M1823072687','28007','es_transportation',0.69,0
101,'C423891632','3','F',21111,'M1823072687','28007','es_transportation',12.47,0
71,'C1192874833','3','F',37742,'M1823072687','28007','es_leisure',6.79,0
22,'C893284971','4','F',63452,'M1823072687','28007','es_transportation',29.36,0
130,'C767740583','2','F',58230,'M1823072687','28007','es_transportation',4.08,0
1,'C582022575','4','F',52149,'M1823072687','28007','es_contents',70.25,0
115,'C172921013','6','U',01143,'M85975013','28007','es_leisure',40.35,0
71,'C1491518488','2','F',04021,'M1823072687','28007','es_transportation',15.37,0
159,'C1313060996','6','U',32498,'M1823072687','28007','es_transportation',27.93,0
147,'C1075787773','2','F',43481,'M1823072687','28007','es_transportation',63.73,0
156,'C1956971543','2','F',75588,'M1823072687','28007','es_transportation',61.08,0
68,'C404075543','4','F',93845,'M1823072687','28007','es_food',41.03,0
84,'C1308910127','2','F',70380,'M1823072687','28007','es_transportation',11.97,0
60,'C545102882','2','F',61715,'M1823072687','28007','es_transportation',12.44,0
143,'C428024823','1','U',51835,'M1823072687','28007','es_transportation',2.75,0
108,'C249473604','3','F',29799,'M1823072687','28007','es_transportation',126.84,0
137,'C1977646698','4','F',81043,'M1823072687','28007','es_transportation',94.07,0
90,'C647089636','3','F',69685,'M1823072687','28007','es_transportation',8.49,0
45,'C638223659','3','F',52384,'M1823072687','28007','es_transportation',81.31,0
71,'C334073161','4','F',92971,'M1823072687','28007','es_transportation',7.14,0
70,'C344209010','2','U',11365,'M1823072687','28007','es_transportation',5.07,0
105,'C879614402','2','F',67782,'M1823072687','28007','es_transportation',21.15,0
14,'C1798103026','5','F',05060,'M1823072687','28007','es_transportation',10.46,0
156,'C1186894186','2','F',54228,'M1823072687','28007','es_transportation',73.33,0
178,'C1828345671','3','F',64189,'M1823072687','28007','es_contents',113.97,0
49,'C1375512856','4','F',99436,'M1823072687','28007','es_transportation',31.28,0
167,'C1886620334','4','U',84573,'M1823072687','28007','es_transportation',26.45,0
105,'C288727438','2','F',20452,'M1823072687','28007','es_transportation',4.17,0
115,'C1275518867','5','F',54201,'M1823072687','28007','es_transportation',27.38,0
140,'C296571542','4','F',87952,'M1823072687','28007','es_transportation',42.64,0
14,'C310751417','3','F',31211,'M1823072687','28007','es_transportation',19.53,0
137,'C1128965136','3','F',84468,'M1823072687','28007','es_transportation',8.55,0
30,'C840054516','2','F',76221,'M1823072687','28007','es_transportation',22.5,0
113,'C359698649','3','F',87101,'M1823072687','28007','es_transportation',31.57,0
106,'C660232446','5','F',69853,'M1823072687','28007','es_transportation',16.05,0
85,'C1700550154','2','F',41795,'M1823072687','28007','es_transportation',47.98,0
150,'C279066833','4','F',81067,'M1823072687','28007','es_transportation',1.17,0
40,'C1721541488','2','F',55938,'M1823072687','28007','es_transportation',39.65,0
138,'C6433096','2','F',51794,'M1823072687','28007','es_transportation',3.79,0
43,'C1100053869','1','F',28974,'M1823072687','28007','es_transportation',6.43,0
138,'C1368438034','4','F',36443,'M1823072687','28007','es_transportation',0.97,0
160,'C1075692577','4','F',59770,'M1823072687','28007','es_transportation',37.92,0
132,'C2003246685','2','F',68959,'M1823072687','28007','es_transportation',35.23,1
11,'C1786430014','5','F',42872,'M1823072687','28007','es_transportation',6.96,0
147,'C210318225','3','F',30852,'M1823072687','28007','es_transportation',42.35,0
155,'C1090046399','2','F',42195,'M1823072687','28007','es_transportation',11.98,0
78,'C813472343','3','F',98921,'M1823072687','28007','es_transportation',8.82,0
42,'C866263389','1','F',69019,'M1823072687','28007','es_transportation',65.5,0
155,'C2003246685','3','F',20086,'M1823072687','28007','es_transportation',10.76,0
31,'C1848884864','5','F',12323,'M1823072687','28007','es_leisure',22.79,0
83,'C764048448','3','F',06194,'M1823072687','28007','es_transportation',44.02,0
102,'C429242189','4','F',30459,'M1823072687','28007','es_transportation',14.2,0
111,'C624012210','4','F',14266,'M1823072687','28007','es_transportation',30.01,0
63,'C1707421914','5','F',09865,'M1823072687','28007','es_leisure',7.24,0
85,'C1617276678','3','F',54402,'M1823072687','28007','es_transportation',66.43,0
47,'C955592184','2','F',58369,'M1823072687','28007','es_transportation',14.1,0
101,'C528877098','1','U',21114,'M1823072687','28007','es_transportation',19.42,0
103,'C342410301','2','F',93911,'M1823072687','28007','es_transportation',8.96,0
59,'C299734038','3','F',37124,'M1823072687','28007','es_transportation',107.35,0
79,'C15276068','2','U',85893,'M1823072687','28007','es_transportation',8.55,0
169,'C841817769','2','F',74866,'M1823072687','28007','es_transportation',42.21,0
171,'C1943108967','2','F',05948,'M1823072687','28007','es_transportation',1.88,0
160,'C1078316853','3','F',17216,'M1823072687','28007','es_transportation',3.39,0
178,'C877773949','3','F',99684,'M1823072687','28007','es_transportation',21.4,0
58,'C272471718','3','F',59386,'M1823072687','28007','es_transportation',38.88,0
132,'C1453275851','3','U',24392,'M1823072687','28007','es_transportation',31.59,0
120,'C1509718305','2','F',81393,'M1823072687','28007','es_transportation',17.82,0
31,'C638163213','1','F',07733,'M1823072687','28007','es_transportation',75.14,0
15,'C2072009750','3','F',31941,'M1823072687','28007','es_transportation',39.35,0
34,'C1461774305','4','F',19336,'M1823072687','28007','es_leisure',37.85,1
124,'C1990341771','2','F',94080,'M1823072687','28007','es_transportation',38.43,0
141,'C1312615175','4','F',17470,'M1823072687','28007','es_transportation',26.11,0
156,'C1679430600','1','U',84709,'M1053599405','28007','es_leisure',62.88,0
110,'C786249459','2','F',44511,'M1823072687','28007','es_transportation',153.96,1
135,'C350348759','5','F',60557,'M85975013','28007','es_leisure',106.16,0
160,'C1417312384','3','F',11060,'M1823072687','28007','es_transportation',172.97,0
27,'C1345265337','4','U',77782,'M1823072687','28007','es_transportation',77.29,0
87,'C309177915','4','F',86112,'M1823072687','28007','es_transportation',20.11,0
118,'C1431806998','2','U',07496,'M1823072687','28007','es_leisure',29.79,0
91,'C608244416','2','F',78290,'M1823072687','28007','es_transportation',31.16,0
5,'C763253161','2','F',81449,'M1823072687','28007','es_transportation',77.15,0
122,'C713872230','4','F',06946,'M1823072687','28007','es_leisure',13.72,0
77,'C1025104996','4','F',68390,'M1823072687','28007','es_transportation',68.24,0
13,'C1723897078','2','F',50675,'M1823072687','28007','es_transportation',56.37,0
59,'C1621026927','3','F',34681,'M1823072687','28007','es_transportation',5.16,0
126,'C469059843','1','F',97107,'M1823072687','28007','es_leisure',150.79,0
79,'C1564260047','4','F',27804,'M1823072687','28007','es_transportation',18.64,0
44,'C484986935','2','F',93034,'M1823072687','28007','es_leisure',22.94,0
113,'C1568308501','2','F',75823,'M1823072687','28007','es_transportation',0.84,0
13,'C1931900243','4','F',67677,'M1823072687','28007','es_transportation',13.34,0
90,'C966335674','2','F',27855,'M1823072687','28007','es_transportation',25.66,0
105,'C1370669821','4','F',45123,'M1823072687','28007','es_transportation',30.32,0
14,'C1367581052','5','U',04278,'M1823072687','28007','es_transportation',2.73,0
127,'C1950237952','2','F',56707,'M1823072687','28007','es_transportation',36.77,0
10,'C869954068','1','F',36461,'M1823072687','28007','es_transportation',56.23,0
175,'C1177478758','5','F',98933,'M1823072687','28007','es_transportation',17.74,0
64,'C85676975','5','U',13275,'M1823072687','28007','es_transportation',19.54,0
75,'C291671443','5','F',21578,'M1823072687','28007','es_transportation',20.74,0
112,'C1080719046','4','F',87293,'M1823072687','28007','es_transportation',4.22,0
169,'C102010508','3','U',49576,'M1823072687','28007','es_transportation',63.24,0
75,'C656031620','1','F',21814,'M1823072687','28007','es_transportation',4.59,0
171,'C671392477','2','F',26377,'M1823072687','28007','es_transportation',42.78,0
68,'C966335674','2','F',10574,'M1823072687','28007','es_transportation',16.51,0
8,'C1978250683','4','F',78198,'M1823072687','28007','es_leisure',47.39,0
18,'C191366309','2','F',74303,'M1823072687','28007','es_transportation',56.94,0
111,'C119537158','4','F',89787,'M85975013','28007','es_leisure',69.26,0
177,'C1980965530','4','F',83091,'M1823072687','28007','es_transportation',0.13,0
5,'C1439299369','1','F',02002,'M1823072687','28007','es_transportation',112.46,0
144,'C1450140987','4','F',65187,'M1823072687','28007','es_transportation',21.5,0
31,'C109947606','2','F',92024,'M1823072687','28007','es_transportation',79.32,0
1,'C377517197','2','F',32146,'M1823072687','28007','es_leisure',60.03,0
115,'C149698808','2','F',53654,'M1053599405','28007','es_leisure',54.81,0
170,'C1890191192','2','F',55164,'M1823072687','28007','es_transportation',13.02,0
51,'C566628469','2','F',06507,'M1823072687','28007','es_transportation',47.64,0
163,'C639532055','5','F',31956,'M1823072687','28007','es_transportation',29.85,0
115,'C720418898','2','F',03170,'M1823072687','28007','es_transportation',13.36,0
61,'C267284908','1','U',55013,'M1823072687','28007','es_transportation',3.02,0
103,'C1456179400','6','F',47587,'M1823072687','28007','es_transportation',36.01,0
106,'C1436301390','4','F',07034,'M1823072687','28007','es_transportation',103.66,0
61,'C1679430600','2','F',89258,'M1823072687','28007','es_leisure',28.43,0
139,'C1014783484','6','F',49548,'M1823072687','28007','es_transportation',6.76,0
80,'C1063753312','4','U',94084,'M1823072687','28007','es_transportation',66.7,0
72,'C621230638','4','F',41683,'M1823072687','28007','es_leisure',21.23,0
68,'C321375878','2','F',21673,'M1823072687','28007','es_transportation',2.13,0
97,'C1650590141','4','F',50530,'M1823072687','28007','es_transportation',44.84,0
76,'C1899001756','3','F',45801,'M1823072687','28007','es_transportation',27.65,0
150,'C2033826237','1','U',60624,'M1823072687','28007','es_transportation',9.82,0
31,'C656075868','1','F',25405,'M1823072687','28007','es_transportation',51.37,0
37,'C1349321790','5','F',26725,'M1823072687','28007','es_transportation',3.24,0
17,'C394469483','3','F',23870,'M1823072687','28007','es_transportation',31.91,0
59,'C1741615821','2','F',77961,'M1823072687','28007','es_transportation',15.63,0
152,'C2110568911','5','U',89661,'M1823072687','28007','es_transportation',15.3,0
101,'C59149030','2','F',34959,'M1823072687','28007','es_transportation',2.73,0
171,'C1177478758','4','F',92070,'M1823072687','28007','es_transportation',36.1,0
123,'C1480799932','2','U',76036,'M1823072687','28007','es_transportation',76.01,0
165,'C109634232','4','F',51046,'M1823072687','28007','es_transportation',64.93,0
157,'C1431806998','4','F',48346,'M1823072687','28007','es_transportation',21.88,0
95,'C1767734624','3','F',54993,'M1823072687','28007','es_transportation',30.87,0
141,'C152830802','3','U',97058,'M1823072687','28007','es_transportation',15.82,0
97,'C673994225','1','F',34110,'M1823072687','28007','es_transportation',24.31,0
122,'C922544599','4','U',00860,'M1823072687','28007','es_transportation',12.73,0
82,'C1256073744','6','F',12605,'M1823072687','28007','es_transportation',6.38,0
51,'C566598245','1','F',42799,'M1823072687','28007','es_transportation',13.53,0
163,'C746604092','5','F',42128,'M1823072687','28007','es_transportation',34.97,0
129,'C546000387','1','F',79978,'M1823072687','28007','es_transportation',17.11,0
41,'C118437987','5','U',82711,'M1823072687','28007','es_transportation',20.22,0
46,'C285580881','6','F',40317,'M1823072687','28007','es_transportation',43.18,0
68,'C2115344024','1','F',96845,'M1823072687','28007','es_leisure',47.69,0
174,'C1255149927','1','F',01215,'M1823072687','28007','es_transportation',13.99,0
68,'C288613043','5','U',80065,'M1823072687','28007','es_transportation',18.09,1
114,'C190398591','3','F',79122,'M1823072687','28007','es_transportation',8.82,0
96,'C1158646143','5','F',10910,'M1823072687','28007','es_transportation',107.31,0
43,'C896894357','4','F',03382,'M1823072687','28007','es_transportation',22.66,0
76,'C1211514218','6','F',01711,'M1823072687','28007','es_transportation',66.37,0
58,'C1400397779','2','F',55772,'M1823072687','28007','es_transportation',13.68,0
62,'C1959541246','4','F',58753,'M1823072687','28007','es_transportation',30.76,0
177,'C886146370','4','F',09002,'M1823072687','28007','es_transportation',15.29,0
4,'C1121327223','3','F',89085,'M1823072687','28007','es_travel',29.47,0
134,'C1679796651','2','F',49791,'M1823072687','28007','es_transportation',77.76,0
46,'C1559339990','2','F',19364,'M1823072687','28007','es_transportation',96.04,0
27,'C1642006830','6','F',35079,'M1823072687','28007','es_leisure',95.91,0
151,'C1314174420','5','F',44292,'M1823072687','28007','es_transportation',82.89,0
99,'C1502465707','4','F',39491,'M1823072687','28007','es_transportation',30.49,0
48,'C2070990530','5','F',76443,'M1823072687','28007','es_transportation',120.79,0
144,'C1166355595','3','F',73593,'M1823072687','28007','es_transportation',12.86,0
9,'C170769685','2','F',00526,'M1823072687','28007','es_transportation',160.73,0
65,'C1177926954','2','F',63485,'M1823072687','28007','es_transportation',17.17,0
95,'C1497895052','6','U',70218,'M1823072687','28007','es_transportation',11.7,0
94,'C765155274','2','F',57358,'M1823072687','28007','es_fashion',131.7,0
46,'C1240560903','2','F',35872,'M1823072687','28007','es_transportation',3.8,0
171,'C417912401','5','F',84503,'M1823072687','28007','es_transportation',30.91,0
